Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0,0.5,0.3,0.2,0.1,0.1,0.1,0.0
0.9171493971982372,0.5209100347824951,0.31010158038714364,0.19282886210084013,0.10352925455134994,0.0997806477854295,0.1001477559807613,0.1001001001001001
0.841078298554402,0.5393300120080505,0.320386443712054,0.18611143298480393,0.10693339592244681,0.09963404123523244,0.10025442997043212,0.2002002002002002
0.7712497365758908,0.554694118479572,0.33084772088690645,0.1798266876075352,0.11022058096644172,0.09955407875081844,0.10032295212868211,0.3003003003003003
0.7071686943920846,0.566493325691596,0.3414779215164486,0.17395458410968054,0.11339858700793456,0.09953514271276687,0.10035610702378267,0.4004004004004004
0.6483784135276699,0.5743139255732295,0.35226894488450017,0.1684760101223573,0.11647482878222944,0.09957206219656678,0.10035654034759005,0.5005005005005005
0.5944570358766603,0.5778715314754214,0.3632120940754008,0.16337273091311205,0.11945637481551863,0.09966007872881148,0.10032676541016793,0.6006006006006006
0.5450145832820443,0.5770362028249133,0.3742980930384463,0.15862733997789344,0.12234996296632136,0.09979481480402017,0.10026916931527496,0.7007007007007008
0.4996903067222891,0.5718442697995283,0.3855171067727286,0.15422321243092527,0.12516201503931096,0.09997224518494743,0.10018601878016854,0.8008008008008008
0.45815037141551757,0.5624951137813282,0.3968587649711276,0.1501444608779044,0.12789865058898406,0.10018867049561414,0.10007946564488676,0.9009009009009009
0.4200858513768739,0.5493332900162972,0.40831218957022986,0.14637589373390014,0.1305656999426134,0.10044069285525602,0.09995155208158554,1.001001001001001
0.38521098831682765,0.532818928042897,0.4198660266326385,0.1429029758920074,0.13316871649167258,0.10072519327222287,0.09980421552203893,1.1011011011011012
0.3532616631392515,0.5134909517199019,0.4315084828929995,0.13971179166794837,0.13571298829562234,0.10103931057666611,0.0996392933192809,1.2012012012012012
0.3239940272703429,0.49192827291658203,0.4432273671307432,0.13678900995336632,0.1382035490403894,0.10138042171900191,0.0994585271586741,1.3013013013013013
0.2971832472703607,0.4687134814379764,0.4550101362912783,0.13412185151418746,0.14064518839212095,0.10174612331119688,0.0992635672329835,1.4014014014014016
0.27262232363965727,0.44440255076425245,0.4668439460656322,0.13169805836859394,0.14304246178736066,0.10213421431874938,0.09905597619618413,1.5015015015015016
